"Código","Unidade Territorial","UF","Referência","Número de famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Número de famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (até outubro/2021)","Valor total repassado às famílias beneficiárias do Programa Bolsa Família (a partir de março/2023)","Valor médio do benefício do Programa Bolsa Família (até outubro/2021)","Valor médio do benefício do Programa Bolsa Família (a partir de março/2023)"
"251260","QUIXABA","PB","07/2015","253","","65014","","256,97",""
"251260","QUIXABA","PB","10/2009","243","","24453","","100,63",""
"251260","QUIXABA","PB","04/2012","256","","31268","","122,14",""
"251260","QUIXABA","PB","11/2012","266","","42888","","161,23",""
"251260","QUIXABA","PB","08/2012","261","","40740","","156,09",""
"251260","QUIXABA","PB","10/2012","264","","42908","","162,53",""
"251260","QUIXABA","PB","06/2015","254","","66506","","261,83",""
"251260","QUIXABA","PB","05/2015","256","","66424","","259,47",""
"251260","QUIXABA","PB","10/2019","324","","79836","","246,41",""
"251260","QUIXABA","PB","12/2009","231","","23646,00","","102,36",""
"251260","QUIXABA","PB","06/2009","245","","22028","","89,91",""
"251260","QUIXABA","PB","01/2019","329","","81564","","247,91",""
"251260","QUIXABA","PB","07/2019","325","","79927","","245,93",""
"251260","QUIXABA","PB","04/2015","256","","66153","","258,41",""
"251260","QUIXABA","PB","07/2012","253","","38924","","153,85",""
"251260","QUIXABA","PB","02/2012","257","","30258","","117,74",""
"251260","QUIXABA","PB","09/2009","242","","24231","","100,13",""
"251260","QUIXABA","PB","08/2019","325","","79807","","245,56",""
"251260","QUIXABA","PB","07/2009","243","","21812","","89,76",""
"251260","QUIXABA","PB","03/2015","260","","66826","","257,02",""
"251260","QUIXABA","PB","12/2019","324","","81236","","250,73",""
"251260","QUIXABA","PB","09/2019","327","","80820","","247,16",""
"251260","QUIXABA","PB","04/2019","328","","80653,00","","245,89",""
"251260","QUIXABA","PB","02/2019","329","","80933,00","","246,00",""
"251260","QUIXABA","PB","02/2015","260","","66726","","256,64",""
"251260","QUIXABA","PB","12/2015","248","","63002","","254,04",""
"251260","QUIXABA","PB","01/2012","251","","29614","","117,98",""
"251260","QUIXABA","PB","11/2015","247","","62614","","253,50",""
"251260","QUIXABA","PB","10/2015","250","","62827","","251,31",""
"251260","QUIXABA","PB","01/2015","260","","66817","","256,99",""
"251260","QUIXABA","PB","08/2009","243","","21872","","90,01",""
"251260","QUIXABA","PB","06/2012","257","","39976","","155,55",""
"251260","QUIXABA","PB","06/2019","329","","80278","","244,01",""
"251260","QUIXABA","PB","05/2012","258","","31308","","121,35",""
"251260","QUIXABA","PB","11/2009","243","","24552","","101,04",""
"251260","QUIXABA","PB","05/2009","245","","21832","","89,11",""
"251260","QUIXABA","PB","09/2015","251","","62903","","250,61",""
"251260","QUIXABA","PB","03/2012","257","","30360","","118,13",""
"251260","QUIXABA","PB","01/2009","246","","21986","","89,37",""
"251260","QUIXABA","PB","09/2012","262","","42138","","160,83",""
"251260","QUIXABA","PB","02/2009","245","","22030","","89,92",""
"251260","QUIXABA","PB","04/2009","244","","21698","","88,93",""
"251260","QUIXABA","PB","11/2019","322","","80055","","248,62",""
"251270","REMÍGIO","PB","05/2019","3083","","877196","","284,53",""
"251270","REMÍGIO","PB","06/2015","2977","","790987","","265,70",""
"251270","REMÍGIO","PB","05/2015","3014","","799750","","265,35",""
"251270","REMÍGIO","PB","11/2019","2959","","836166","","282,58",""
"251270","REMÍGIO","PB","04/2015","3002","","793905","","264,46",""
"251270","REMÍGIO","PB","03/2015","3015","","786653","","260,91",""
"251270","REMÍGIO","PB","09/2009","2158","","227425","","105,39",""
"251270","REMÍGIO","PB","02/2015","3017","","784749","","260,11",""
"251270","REMÍGIO","PB","01/2015","3004","","779959","","259,64",""
"251270","REMÍGIO","PB","06/2019","3037","","864414","","284,63",""
"251270","REMÍGIO","PB","07/2012","2888","","438684","","151,90",""
"251270","REMÍGIO","PB","08/2019","3019","","854443","","283,02",""
"251270","REMÍGIO","PB","04/2009","2131","","202471","","95,01",""
"251270","REMÍGIO","PB","09/2019","2989","","844802","","282,64",""
"251270","REMÍGIO","PB","08/2009","2144","","204482","","95,37",""
"251270","REMÍGIO","PB","05/2009","2134","","202581","","94,93",""
"251270","REMÍGIO","PB","12/2019","2954","","837388","","283,48",""
"251270","REMÍGIO","PB","11/2012","2930","","458256","","156,40",""
"251270","REMÍGIO","PB","07/2009","2144","","204455","","95,36",""
"251270","REMÍGIO","PB","10/2009","2146","","226321","","105,46",""
"251270","REMÍGIO","PB","07/2015","2973","","787035","","264,73",""
"251270","REMÍGIO","PB","01/2019","3024","","871924","","288,33",""
"251270","REMÍGIO","PB","05/2012","2904","","357410","","123,08",""
"251270","REMÍGIO","PB","09/2012","2917","","450786","","154,54",""
"251270","REMÍGIO","PB","08/2012","2912","","444350","","152,59",""
"251270","REMÍGIO","PB","03/2012","2792","","342282","","122,59",""
"251270","REMÍGIO","PB","04/2012","2796","","345292","","123,49",""
"251270","REMÍGIO","PB","06/2012","2916","","442086","","151,61",""
"251270","REMÍGIO","PB","08/2015","2973","","779967","","262,35",""
"251270","REMÍGIO","PB","07/2019","3023","","859053","","284,17",""
"251270","REMÍGIO","PB","04/2019","3071","","870740,00","","283,54",""
"251270","REMÍGIO","PB","06/2009","2132","","202781","","95,11",""
"251270","REMÍGIO","PB","10/2019","2992","","851550","","284,61",""
"251270","REMÍGIO","PB","12/2012","2942","","503902","","171,28",""
"251270","REMÍGIO","PB","02/2012","2791","","338186","","121,17",""
"251270","REMÍGIO","PB","02/2009","2116","","200143","","94,59",""
"251270","REMÍGIO","PB","03/2019","3074","","875948","","284,95",""
"251270","REMÍGIO","PB","02/2019","3059","","886821,00","","289,91",""
"251270","REMÍGIO","PB","01/2012","2780","","335036","","120,52",""
"251270","REMÍGIO","PB","10/2012","2917","","455360","","156,11",""
"251270","REMÍGIO","PB","12/2015","2833","","765128","","270,08",""
"251270","REMÍGIO","PB","01/2009","2123","","201191","","94,77",""
"251270","REMÍGIO","PB","11/2009","2144","","226092","","105,45",""
"251270","REMÍGIO","PB","03/2009","2121","","201185","","94,85",""
"251270","REMÍGIO","PB","11/2015","2830","","766370","","270,80",""
"251270","REMÍGIO","PB","12/2009","2134","","225643,00","","105,74",""
"251270","REMÍGIO","PB","10/2015","2846","","763056","","268,12",""
"251270","REMÍGIO","PB","09/2015","2909","","770663","","264,92",""
"251270","REMÍGIO","PB","12/2025","","3519","","2460619","","704,85"
"251270","REMÍGIO","PB","03/2025","","3561","","2395283","","678,17"
"251270","REMÍGIO","PB","04/2025","","3554","","2403724,0","","681,91"
"251270","REMÍGIO","PB","05/2025","","3557","","2434864,0","","684,91"
"251270","REMÍGIO","PB","06/2025","","3555","","2436318","","685,71"
"251270","REMÍGIO","PB","07/2025","","3483","","2400492,0","","692,38"
"251270","REMÍGIO","PB","08/2025","","3525","","2409466","","686,46"
"251270","REMÍGIO","PB","09/2025","","3530","","2431731","","692,60"
"251270","REMÍGIO","PB","10/2025","","3511","","2417679","","692,35"
"251270","REMÍGIO","PB","10/2008","2089","","197518","","94,55",""
"251270","REMÍGIO","PB","05/2008","2083","","182953,00","","87,83",""
"251270","REMÍGIO","PB","12/2008","2093","","200652","","95,87",""
"251270","REMÍGIO","PB","01/2008","2082","","176291","","84,67",""
"251270","REMÍGIO","PB","01/2024","","3690","","2617202,0","","709,27"
"251270","REMÍGIO","PB","02/2024","","3665","","2576696,0","","703,05"
"251270","REMÍGIO","PB","03/2024","","3665","","2569444","","702,03"
"251270","REMÍGIO","PB","11/2008","2095","","200284","","95,60",""
"251270","REMÍGIO","PB","04/2024","","3631","","2538293,0","","700,03"
"251270","REMÍGIO","PB","04/2008","2080","","180329","","86,70",""
"251270","REMÍGIO","PB","08/2008","2089","","198878","","95,20",""
"251270","REMÍGIO","PB","05/2024","","3642","","2562279,0","","703,92"
"251270","REMÍGIO","PB","06/2024","","3614","","2551992,0","","706,53"
"251270","REMÍGIO","PB","07/2024","","3603","","2552512,0","","708,64"
"251270","REMÍGIO","PB","08/2024","","3597","","2515880,0","","699,63"
"251270","REMÍGIO","PB","09/2024","","3597","","2512561,0","","699,10"
"251270","REMÍGIO","PB","10/2024","","3576","","2474196,0","","692,47"
"251270","REMÍGIO","PB","11/2024","","3599","","2480585,0","","691,16"
"251270","REMÍGIO","PB","02/2008","2080","","176053","","84,64",""
"251270","REMÍGIO","PB","12/2024","","3612","","2489046,0","","691,02"
"251270","REMÍGIO","PB","01/2021","2920","","821377","","281,29",""
"251270","REMÍGIO","PB","02/2021","2905","","817073","","281,26",""
"251270","REMÍGIO","PB","03/2021","2900","","816748","","281,64",""
"251270","REMÍGIO","PB","04/2021","2902","","560564","","193,16",""
"251270","REMÍGIO","PB","05/2021","2917","","561953","","192,65",""
"251270","REMÍGIO","PB","06/2021","2917","","564729","","193,60",""
"251270","REMÍGIO","PB","07/2021","2917","","565821","","193,97",""
"251270","REMÍGIO","PB","08/2021","2910","","566629","","194,72",""
"251270","REMÍGIO","PB","09/2021","2910","","569542","","195,72",""
"251270","REMÍGIO","PB","03/2008","2081","","180017","","86,51",""
"251270","REMÍGIO","PB","10/2021","2910","","570091","","195,91",""
"251270","REMÍGIO","PB","01/2018","3047","","869506","","285,36",""
"251270","REMÍGIO","PB","02/2018","3040","","863685","","284,11",""
"251270","REMÍGIO","PB","03/2018","3037","","858179","","282,57",""
"251270","REMÍGIO","PB","04/2018","3017","","855903","","283,69",""
"251270","REMÍGIO","PB","05/2018","3031","","863838","","285,00",""
"251270","REMÍGIO","PB","06/2018","2923","","832907","","284,95",""
"251270","REMÍGIO","PB","07/2018","2979","","888566","","298,28",""
"251270","REMÍGIO","PB","08/2018","3041","","909197","","298,98",""
"251270","REMÍGIO","PB","09/2018","3023","","890605","","294,61",""
"251270","REMÍGIO","PB","10/2018","3052","","896004","","293,58",""
"251270","REMÍGIO","PB","11/2018","3082","","888968","","288,44",""
"251270","REMÍGIO","PB","12/2018","3105","","889485","","286,47",""
"251270","REMÍGIO","PB","01/2025","","3589","","2461814","","685,93"
"251270","REMÍGIO","PB","02/2025","","3582","","2446604,0","","683,03"
"251270","REMÍGIO","PB","11/2025","","3476","","2407555,0","","696,63"
"251270","REMÍGIO","PB","06/2008","2084","","183827","","88,21",""
"251270","REMÍGIO","PB","07/2008","2086","","198272","","95,05",""
"251270","REMÍGIO","PB","09/2008","2073","","197946,00","","95,49",""
"251270","REMÍGIO","PB","04/2011","2396","","288554","","120,43",""
"251270","REMÍGIO","PB","09/2011","2644","","326652","","123,54",""
"251270","REMÍGIO","PB","03/2023","","3644","","2476343","","682,00"
"251270","REMÍGIO","PB","04/2023","","3630","","2463739","","681,53"
"251270","REMÍGIO","PB","05/2023","","3683","","2504679","","683,40"
"251270","REMÍGIO","PB","06/2004","566","","44425","","78,49",""
"251270","REMÍGIO","PB","06/2023","","3685","","2673310","","725,46"
"251270","REMÍGIO","PB","10/2004","894","","66864","","74,79",""
"251270","REMÍGIO","PB","05/2004","566","","44605","","78,81",""
"251270","REMÍGIO","PB","02/2011","2340","","236648","","101,13",""
"251270","REMÍGIO","PB","10/2011","2647","","328844","","124,23",""
"251270","REMÍGIO","PB","07/2004","566","","44365","","78,38",""
"251270","REMÍGIO","PB","08/2004","566","","44185","","78,07",""
"251270","REMÍGIO","PB","12/2011","2752","","346552,00","","125,93",""
"251270","REMÍGIO","PB","07/2023","","3629","","2581437,00","","714,49"
"251270","REMÍGIO","PB","01/2010","2134","","214868","","100,69",""
"251270","REMÍGIO","PB","02/2004","566","","45235","","79,92",""
"251270","REMÍGIO","PB","06/2011","2396","","282868","","118,06",""
"251270","REMÍGIO","PB","01/2011","2194","","220323","","100,42",""
"251270","REMÍGIO","PB","08/2023","","3693","","2608350,00","","708,41"
"251270","REMÍGIO","PB","06/2010","2160","","220751","","102,20",""
"251270","REMÍGIO","PB","11/2011","2713","","335368","","123,62",""
"251270","REMÍGIO","PB","04/2004","566","","44830","","79,20",""
"251270","REMÍGIO","PB","12/2010","2093","","218933","","104,60",""
"251270","REMÍGIO","PB","12/2004","881","","67311","","76,40",""
"251270","REMÍGIO","PB","11/2023","","3674","","2576073,0","","704,04"
"251270","REMÍGIO","PB","07/2010","2100","","215437","","102,59",""
"251270","REMÍGIO","PB","01/2004","566","","45235","","79,92",""
"251270","REMÍGIO","PB","09/2023","","3704","","2625636","","710,21"
"251270","REMÍGIO","PB","08/2011","2393","","292596","","122,27",""
"251270","REMÍGIO","PB","12/2023","","3670","","2577705,0","","704,68"
"251270","REMÍGIO","PB","03/2010","2140","","217544","","101,66",""
"251270","REMÍGIO","PB","11/2010","2090","","218034","","104,32",""
"251270","REMÍGIO","PB","03/2004","566","","45235","","79,92",""
"251270","REMÍGIO","PB","09/2004","611","","46960","","76,86",""
"251270","REMÍGIO","PB","11/2004","897","","66972","","74,66",""
"251270","REMÍGIO","PB","03/2011","2373","","243132","","102,46",""
"251270","REMÍGIO","PB","05/2010","2144","","219354","","102,31",""
"251270","REMÍGIO","PB","02/2010","2129","","215782,00","","101,35",""
"251270","REMÍGIO","PB","04/2010","2152","","219527,00","","102,01",""
"251270","REMÍGIO","PB","07/2011","2396","","283244","","118,22",""
"251270","REMÍGIO","PB","08/2010","2107","","217467","","103,21",""
"251270","REMÍGIO","PB","05/2011","2397","","282828","","117,99",""
"251270","REMÍGIO","PB","10/2023","","3705","","2621828,0","","707,84"
"251270","REMÍGIO","PB","10/2010","2095","","217822","","103,97",""
"251270","REMÍGIO","PB","09/2010","2111","","217874","","103,21",""
"251270","REMÍGIO","PB","12/2007","2073","","175439","","84,63",""
"251270","REMÍGIO","PB","01/2016","3098","","821713","","265,24",""
"251270","REMÍGIO","PB","11/2005","1047","","73604","","70,30",""
"251270","REMÍGIO","PB","09/2007","2060","","173377","","84,16",""
"251270","REMÍGIO","PB","08/2016","3141","","922490","","293,69",""
"251270","REMÍGIO","PB","06/2026","","3971","","2734427","","688,77"
"251270","REMÍGIO","PB","12/2016","2945","","878967","","298,46",""
"251270","REMÍGIO","PB","03/2026","","3815","","2653276","","696,40"
"251270","REMÍGIO","PB","10/2007","2072","","175153","","84,53",""
"251270","REMÍGIO","PB","02/2016","3107","","820714,00","","264,15",""
"251270","REMÍGIO","PB","03/2005","888","","66106","","74,44",""
"251270","REMÍGIO","PB","08/2005","899","","66778","","74,28",""
"251270","REMÍGIO","PB","01/2020","2954","","834028,00","","282,34",""
"251270","REMÍGIO","PB","03/2020","2920","","826606","","283,08",""
"251270","REMÍGIO","PB","04/2020","2925","","12523","","4,28",""
"251270","REMÍGIO","PB","05/2020","2925","","11797","","4,03",""
"251270","REMÍGIO","PB","06/2020","2926","","11548","","3,95",""
"251270","REMÍGIO","PB","07/2020","2926","","11784","","4,03",""
"251270","REMÍGIO","PB","08/2020","2926","","11371","","3,89",""
"251270","REMÍGIO","PB","09/2020","2924","","143710","","49,15",""
"251270","REMÍGIO","PB","10/2020","2924","","151503","","51,81",""
"251270","REMÍGIO","PB","11/2020","2924","","154317","","52,78",""
"251270","REMÍGIO","PB","12/2020","2924","","157809","","53,97",""
"251270","REMÍGIO","PB","05/2007","2069","","147488","","71,28",""
"251270","REMÍGIO","PB","03/2007","2020","","143242","","70,91",""
"251270","REMÍGIO","PB","01/2005","888","","66106","","74,44",""
"251270","REMÍGIO","PB","06/2005","896","","66638","","74,37",""
"251270","REMÍGIO","PB","04/2007","2070","","147279","","71,15",""
"251270","REMÍGIO","PB","10/2005","1046","","73518","","70,28",""
"251270","REMÍGIO","PB","11/2016","2969","","886467","","298,57",""
"251270","REMÍGIO","PB","10/2016","3034","","902675","","297,52",""
"251270","REMÍGIO","PB","09/2016","3047","","905152","","297,06",""
"251270","REMÍGIO","PB","02/2005","888","","66106","","74,44",""
"251270","REMÍGIO","PB","05/2026","","3918","","2707074","","691,29"
"251270","REMÍGIO","PB","04/2026","","3883","","2680737","","691,27"
"251270","REMÍGIO","PB","02/2020","2950","","830328","","281,47",""
"251270","REMÍGIO","PB","12/2005","1073","","75102","","69,99",""
"251270","REMÍGIO","PB","04/2005","890","","66281","","74,47",""
"251270","REMÍGIO","PB","06/2016","3141","","835929","","266,13",""
"251270","REMÍGIO","PB","07/2007","2051","","146817","","71,58",""
"251270","REMÍGIO","PB","05/2016","3136","","834769","","266,19",""
"251270","REMÍGIO","PB","03/2016","3161","","827777,00","","261,87",""
"251270","REMÍGIO","PB","02/2026","","3520","","2486120","","706,28"
"251270","REMÍGIO","PB","07/2005","901","","66863","","74,21",""
"251270","REMÍGIO","PB","02/2007","2015","","142717","","70,83",""
"251270","REMÍGIO","PB","01/2026","","3512","","2464373","","701,70"
"251270","REMÍGIO","PB","09/2005","1021","","74779","","73,24",""
"251270","REMÍGIO","PB","07/2026","","4030","","2769069","","687,63"
"251270","REMÍGIO","PB","05/2005","897","","66676","","74,33",""
"251270","REMÍGIO","PB","07/2016","3143","","920044,00","","292,73",""
"251270","REMÍGIO","PB","01/2007","1844","","129937","","70,46",""
"251270","REMÍGIO","PB","04/2016","3147","","828940","","263,41",""
"251270","REMÍGIO","PB","08/2007","2061","","173281","","84,08",""
"251270","REMÍGIO","PB","11/2007","2070","","174899","","84,49",""
"251270","REMÍGIO","PB","06/2007","2051","","146558","","71,46",""
"251270","REMÍGIO","PB","11/2006","1853","","132569","","71,54",""
"251270","REMÍGIO","PB","02/2017","3047","","892443","","292,89",""
"251270","REMÍGIO","PB","05/2017","3011","","880957","","292,58",""
"251270","REMÍGIO","PB","05/2014","2837","","639566","","225,44",""
